,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
3602,Honda Amaze,Honda,2021,112546,Petrol,Manual,9765,438999.99999999994,5,Delhi NCR
3603,Hyundai i20 Active,Hyundai,2016,117031,Diesel,Manual,9765,400000.0,10,Delhi NCR
3604,Tata ALTROZ,Tata,2020,65375,Diesel,Manual,12983,493000.0,6,Delhi NCR
3605,Maruti New Wagon-R,Maruti,2023,66094,Petrol,Manual,8085,458000.0,3,Delhi NCR
3606,Maruti New Wagon-R,Maruti,2021,81315,Petrol,Manual,6743,382000.0,5,Delhi NCR
3607,Maruti Vitara Brezza,Maruti,2018,94403,Diesel,Manual,18641,396000.0,8,Delhi NCR
3608,Honda City,Honda,2016,77197,Petrol,Manual,8987,404000.0,10,Delhi NCR
3609,Tata Hexa,Tata,2018,78562,Diesel,Manual,32650,694000.0,8,Delhi NCR
3610,Toyota Etios,Toyota,2015,46678,Petrol,Manual,8005,304000.0,11,Delhi NCR
3611,Mahindra Thar,Mahindra,2023,8554,Petrol,Auto,26540,1550000.0,3,Delhi NCR
3612,Maruti Alto,Maruti,2012,120838,Petrol,Manual,8618,97000.0,14,Delhi NCR
3613,Hyundai Creta,Hyundai,2017,77178,Diesel,Manual,49666,559000.0,9,Delhi NCR
3614,Maruti Dzire,Maruti,2018,167909,Petrol,Manual,9587,430999.99999999994,8,Delhi NCR
3615,Hyundai NEW SANTRO,Hyundai,2019,24713,Petrol,Auto,5825,330000.0,7,Delhi NCR
3616,Hyundai Eon,Hyundai,2013,78350,Petrol,Manual,5884,125000.0,13,Delhi NCR
3617,Maruti New Wagon-R,Maruti,2022,110245,Petrol,Manual,10121,455000.0,4,Delhi NCR
3618,Hyundai Creta,Hyundai,2019,70591,Petrol,Auto,13681,775000.0,7,Delhi NCR
3619,Honda City,Honda,2015,70349,Petrol,Auto,12509,475000.0,11,Delhi NCR
3620,Hyundai Creta,Hyundai,2017,111298,Diesel,Manual,47534,535000.0,9,Delhi NCR
3621,Toyota Etios,Toyota,2016,75200,Petrol,Manual,6184,278000.0,10,Delhi NCR
3622,Tata Hexa,Tata,2018,119265,Diesel,Manual,27679,588000.0,8,Delhi NCR
3623,Maruti Dzire,Maruti,2017,203462,Diesel,Manual,35095,395000.0,9,Delhi NCR
3624,Hyundai GRAND I10 NIOS,Hyundai,2022,13868,Diesel,Auto,12219,625000.0,4,Delhi NCR
3625,Maruti Ertiga,Maruti,2013,76857,Petrol,Manual,15111,321000.0,13,Delhi NCR
3626,Tata TIGOR,Tata,2022,81022,Petrol,Manual,8120,459999.99999999994,4,Delhi NCR
3627,Maruti Dzire,Maruti,2022,92559,Petrol,Manual,11845,671000.0,4,Delhi NCR
3628,Maruti Vitara Brezza,Maruti,2022,41377,Petrol,Manual,10680,605000.0,4,Delhi NCR
3629,Tata Harrier,Tata,2022,86278,Diesel,Auto,25829,1357000.0,4,Delhi NCR
3630,Maruti Baleno,Maruti,2018,69193,Petrol,Manual,6920,392000.0,8,Delhi NCR
3631,Maruti IGNIS,Maruti,2020,30537,Petrol,Manual,12498,708000.0,6,Delhi NCR
3632,Maruti Baleno,Maruti,2023,52990,Petrol,Manual,10821,613000.0,3,Delhi NCR
3633,Hyundai Creta,Hyundai,2017,83261,Petrol,Manual,9716,497000.0,9,Delhi NCR
3634,Honda City,Honda,2019,70727,Petrol,Manual,10486,594000.0,7,Delhi NCR
3635,Mahindra XUV500,Mahindra,2019,160000,Diesel,Manual,21589,650000.0,7,Delhi NCR
3636,Maruti Dzire,Maruti,2019,95523,Petrol,Manual,6708,380000.0,7,Delhi NCR
3637,Honda City,Honda,2015,103493,Petrol,Auto,8558,325000.0,11,Delhi NCR
3638,Honda Mobilio,Honda,2014,40794,Petrol,Manual,10828,326000.0,12,Delhi NCR
3639,Hyundai Creta,Hyundai,2017,165119,Diesel,Manual,40337,454000.0,9,Delhi NCR
3640,Tata NEXON,Tata,2022,27476,Petrol,Manual,12357,700000.0,4,Delhi NCR
3641,Hyundai Santro Xing,Hyundai,2013,112007,Petrol,Manual,5272,112000.00000000001,13,Delhi NCR
3642,Ford Ecosport,Ford,2015,93299,Petrol,Manual,8348,317000.0,11,Delhi NCR
3643,Tata NEXON,Tata,2021,81154,Diesel,Auto,13925,626000.0,5,Delhi NCR
3644,Maruti Vitara Brezza,Maruti,2016,121216,Diesel,Manual,13925,403000.0,10,Delhi NCR
3645,Hyundai GRAND I10 NIOS,Hyundai,2022,12250,Petrol,Manual,10150,575000.0,4,Delhi NCR
3646,Maruti Vitara Brezza,Maruti,2016,60170,Diesel,Manual,10150,450000.0,10,Delhi NCR
3647,Maruti Vitara Brezza,Maruti,2017,177353,Diesel,Manual,39360,443000.0,9,Delhi NCR
3648,Hyundai AURA,Hyundai,2023,47504,Petrol,Manual,11051,626000.0,3,Delhi NCR
3649,Honda Jazz,Honda,2012,109131,Petrol,Manual,10129,113999.99999999999,14,Delhi NCR
3650,Tata NEXON,Tata,2023,41990,Petrol,Auto,13698,800000.0,3,Delhi NCR
3651,Tata TIGOR,Tata,2023,90517,Petrol,Manual,10150,575000.0,3,Delhi NCR
3652,Tata PUNCH,Tata,2024,26222,Petrol,Manual,9091,515000.00000000006,2,Delhi NCR
3653,Hyundai Creta,Hyundai,2017,44318,Petrol,Auto,15246,801000.0,9,Delhi NCR
3654,Hyundai AURA,Hyundai,2022,37679,Petrol,Manual,10592,600000.0,4,Delhi NCR
3655,Toyota Innova Crysta,Toyota,2017,285531,Diesel,Manual,98811,1118000.0,9,Delhi NCR
3656,Maruti Celerio,Maruti,2018,106833,Petrol,Manual,6673,300000.0,8,Delhi NCR
3657,KIA SELTOS,KIA,2019,52396,Petrol,Manual,16327,734000.0,7,Delhi NCR
3658,Honda Jazz,Honda,2017,57888,Petrol,Auto,8172,418000.0,9,Delhi NCR
3659,Hyundai AURA,Hyundai,2021,125910,Petrol,Manual,11500,517000.0,5,Delhi NCR
3660,Hyundai VENUE,Hyundai,2022,29214,Petrol,Manual,11474,650000.0,4,Delhi NCR
3661,Mahindra Kuv100,Mahindra,2017,27610,Petrol,Manual,4868,249000.00000000003,9,Delhi NCR
3662,Maruti Baleno,Maruti,2024,44413,Petrol,Manual,9833,557000.0,2,Delhi NCR
3663,Hyundai Elite i20,Hyundai,2015,44606,Petrol,Manual,8848,336000.0,11,Delhi NCR
3664,Hyundai Creta,Hyundai,2018,58313,Petrol,Manual,10592,600000.0,8,Delhi NCR
3665,Ford Ecosport,Ford,2018,58857,Petrol,Manual,7803,442000.0,8,Delhi NCR
3666,Maruti Ertiga,Maruti,2015,83280,Petrol,Manual,10139,385000.0,11,Delhi NCR
3667,Maruti Wagon R 1.0,Maruti,2017,64500,Petrol,Manual,4731,242000.0,9,Delhi NCR
3668,Maruti Baleno,Maruti,2018,138395,Diesel,Manual,18971,403000.0,8,Delhi NCR
3669,Maruti Swift,Maruti,2017,70997,Petrol,Manual,5767,295000.0,9,Delhi NCR
3670,Maruti Swift Dzire,Maruti,2020,67170,Petrol,Manual,6973,395000.0,6,Delhi NCR
3671,Honda City,Honda,2019,37813,Petrol,Auto,11933,676000.0,7,Delhi NCR
3672,Hyundai GRAND I10 NIOS,Hyundai,2022,30522,Petrol,Manual,9268,525000.0,4,Delhi NCR
3673,Nissan MAGNITE,Nissan,2023,47805,Petrol,Manual,7785,441000.0,3,Delhi NCR
3674,Tata NEXON,Tata,2022,37745,Petrol,Manual,12357,700000.0,4,Delhi NCR
3675,Maruti S Cross,Maruti,2016,123644,Diesel,Manual,12357,305000.0,10,Delhi NCR
3676,Maruti IGNIS,Maruti,2021,60599,Petrol,Manual,6426,364000.0,5,Delhi NCR
3677,Maruti Ertiga,Maruti,2017,230128,Diesel,Manual,35451,399000.0,9,Delhi NCR
3678,Maruti New Wagon-R,Maruti,2023,37532,Petrol,Manual,10239,580000.0,3,Delhi NCR
3679,Maruti Dzire,Maruti,2017,77120,Diesel,Auto,36353,409000.0,9,Delhi NCR
