,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
142,Jeep Compass,Jeep,2018,68910,Petrol,Auto,11229,636000.0,8,Ahmedabad
143,KIA SELTOS,KIA,2020,147705,Diesel,Manual,18264,840000.0,6,Ahmedabad
144,MG HECTOR,MG,2023,25752,Petrol,Auto,19280,1126000.0,3,Ahmedabad
145,Tata NEXON,Tata,2022,47565,Petrol,Auto,10616,601000.0,4,Ahmedabad
146,Maruti Alto K10,Maruti,2017,36534,Petrol,Manual,4664,239000.0,9,Ahmedabad
147,Honda WR-V,Honda,2022,29859,Petrol,Manual,12357,700000.0,4,Ahmedabad
148,Hyundai i20,Hyundai,2013,47227,Petrol,Manual,13168,280000.0,13,Ahmedabad
149,Hyundai Grand i10,Hyundai,2018,22048,Petrol,Manual,6579,373000.0,8,Ahmedabad
150,Maruti IGNIS,Maruti,2017,86133,Petrol,Manual,4408,225000.0,9,Ahmedabad
151,Tata PUNCH,Tata,2022,38834,Petrol,Manual,8425,476999.99999999994,4,Ahmedabad
152,Honda Amaze,Honda,2014,128271,Petrol,Manual,7800,235000.0,12,Ahmedabad
153,Toyota Corolla Altis,Toyota,2016,73979,Petrol,Manual,9892,445000.0,10,Ahmedabad
154,Maruti Alto 800,Maruti,2017,52642,Petrol,Manual,3890,199000.0,9,Ahmedabad
155,Renault Kwid,Renault,2016,67101,Petrol,Manual,3920,176000.0,10,Ahmedabad
156,Hyundai Elite i20,Hyundai,2017,50007,Petrol,Manual,8144,417000.0,9,Ahmedabad
157,Honda Amaze,Honda,2014,78637,Petrol,Manual,9130,275000.0,12,Ahmedabad
158,Hyundai Elite i20,Hyundai,2019,136954,Petrol,Auto,10119,455000.0,7,Ahmedabad
159,Honda City,Honda,2019,80271,Petrol,Auto,10042,569000.0,7,Ahmedabad
160,Maruti Alto 800,Maruti,2018,37240,Petrol,Manual,3659,206999.99999999997,8,Ahmedabad
161,Maruti Alto 800,Maruti,2014,110309,Petrol,Manual,4981,150000.0,12,Ahmedabad
162,Maruti IGNIS,Maruti,2018,133249,Petrol,Manual,5802,261000.0,8,Ahmedabad
163,Hyundai Xcent,Hyundai,2018,65504,Petrol,Manual,6180,350000.0,8,Ahmedabad
164,Renault Kiger,Renault,2021,46377,Petrol,Manual,7916,448000.00000000006,5,Ahmedabad
165,Honda Jazz,Honda,2016,47771,Petrol,Manual,6611,297000.0,10,Ahmedabad
166,Maruti Alto 800,Maruti,2017,96802,Petrol,Manual,3804,195000.0,9,Ahmedabad
167,Maruti Alto 800,Maruti,2014,46309,Petrol,Manual,6028,181000.0,12,Ahmedabad
168,Maruti Swift Dzire,Maruti,2016,49097,Petrol,Manual,7664,345000.0,10,Ahmedabad
169,Renault Kwid,Renault,2020,38385,Petrol,Auto,5066,287000.0,6,Ahmedabad
170,Maruti Baleno,Maruti,2021,74343,CNG,Manual,9059,513000.0,5,Ahmedabad
171,Hyundai Eon,Hyundai,2017,39805,Petrol,Manual,3880,198000.0,9,Ahmedabad
172,Honda Brio,Honda,2015,69450,Petrol,Manual,5455,206999.99999999997,11,Ahmedabad
173,Maruti Baleno,Maruti,2020,62577,Petrol,Manual,8864,501999.99999999994,6,Ahmedabad
174,Renault Kwid,Renault,2020,55336,Petrol,Manual,4809,272000.0,6,Ahmedabad
175,Maruti Swift Dzire,Maruti,2015,98682,Petrol,Manual,8495,323000.0,11,Ahmedabad
176,Honda Brio,Honda,2014,67673,Petrol,Manual,6813,204999.99999999997,12,Ahmedabad
177,Maruti Alto 800,Maruti,2017,42164,Petrol,Manual,4156,213000.0,9,Ahmedabad
178,Volkswagen VIRTUS,Volkswagen,2023,61158,Petrol,Auto,15592,911000.0,3,Ahmedabad
179,Maruti Wagon R 1.0,Maruti,2014,66371,Petrol,Manual,7832,236000.0,12,Ahmedabad
180,Mahindra BOLERO NEO,Mahindra,2021,124389,Diesel,Manual,15696,706000.0,5,Ahmedabad
181,Hyundai Grand i10,Hyundai,2017,66826,CNG,Manual,9255,351000.0,9,Ahmedabad
182,Hyundai Eon,Hyundai,2017,110624,CNG,Manual,5129,195000.0,9,Ahmedabad
183,Hyundai Verna,Hyundai,2022,67085,Petrol,Manual,15491,905000.0000000001,4,Ahmedabad
184,Tata ALTROZ,Tata,2021,123026,CNG,Manual,9630,433000.0,5,Ahmedabad
185,Tata Tiago,Tata,2020,70575,Petrol,Auto,7173,405999.99999999994,6,Ahmedabad
186,Hyundai Grand i10,Hyundai,2015,20964,Petrol,Manual,8877,337000.0,11,Ahmedabad
187,Ford Ecosport,Ford,2016,100877,Petrol,Auto,7631,343000.0,10,Ahmedabad
