,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
340,Tata PUNCH,Tata,2024,13952,Petrol,Manual,11898,674000.0,2,Lucknow
341,Maruti FRONX,Maruti,2023,50459,Petrol,Manual,12639,716000.0,3,Lucknow
342,Honda WR-V,Honda,2018,138944,Diesel,Manual,10677,480000.0,8,Lucknow
343,Tata PUNCH,Tata,2025,4945,Petrol,Manual,11298,640000.0,1,Lucknow
344,Jeep Compass,Jeep,2020,75665,Petrol,Auto,20633,1205000.0,6,Lucknow
345,Maruti Dzire,Maruti,2017,80671,Diesel,Manual,10121,455000.0,9,Lucknow
346,Honda WR-V,Honda,2021,81968,Petrol,Manual,11333,642000.0,5,Lucknow
347,KIA CARENS,KIA,2023,36987,Diesel,Manual,19023,1111000.0,3,Lucknow
348,Tata Safari,Tata,2022,76084,Diesel,Manual,27738,1620000.0,4,Lucknow
349,Mahindra XUV700,Mahindra,2024,47443,Diesel,Manual,35152,2053000.0,2,Lucknow
350,Hyundai AURA,Hyundai,2023,46500,Petrol,Manual,11474,650000.0,3,Lucknow
351,Mahindra TUV300,Mahindra,2015,155932,Diesel,Manual,11824,356000.0,11,Lucknow
352,Hyundai AURA,Hyundai,2022,69893,Petrol,Manual,10256,581000.0,4,Lucknow
353,Hyundai VENUE,Hyundai,2022,97505,Diesel,Manual,13698,800000.0,4,Lucknow
354,Tata Safari Storme,Tata,2017,116144,Diesel,Manual,12724,572000.0,9,Lucknow
355,Hyundai GRAND I10 NIOS,Hyundai,2024,7800,Petrol,Manual,9356,530000.0,2,Lucknow
356,Chevrolet Cruze,Chevrolet,2016,57466,Diesel,Manual,11455,434999.99999999994,10,Lucknow
357,Hyundai NEW I20,Hyundai,2021,55549,Petrol,Manual,10415,590000.0,5,Lucknow
358,Honda Jazz,Honda,2017,90162,Petrol,Manual,6647,340000.0,9,Lucknow
359,Mahindra BOLERO NEO,Mahindra,2022,70295,Diesel,Manual,14571,851000.0,4,Lucknow
360,KIA SONET,KIA,2021,96089,Diesel,Manual,13593,770000.0,5,Lucknow
361,Renault Duster,Renault,2016,134326,Diesel,Manual,12746,484000.0,10,Lucknow
362,Tata Safari,Tata,2021,57222,Diesel,Manual,16266,950000.0,5,Lucknow
363,Tata Tiago,Tata,2023,19886,Petrol,Manual,8491,480999.99999999994,3,Lucknow
364,Honda Mobilio,Honda,2015,116545,Diesel,Manual,9964,300000.0,11,Lucknow
365,Hyundai GRAND I10 NIOS,Hyundai,2020,103146,Petrol,Manual,9187,413000.0,6,Lucknow
366,Hyundai Elite i20,Hyundai,2018,123339,Diesel,Manual,10499,472000.0,8,Lucknow
367,Maruti Swift,Maruti,2022,49150,Petrol,Manual,9515,539000.0,4,Lucknow
368,KIA SELTOS,KIA,2020,73128,Petrol,Manual,16095,940000.0,6,Lucknow
369,Maruti Alto,Maruti,2023,27523,Petrol,Manual,6178,350000.0,3,Lucknow
370,Mahindra SCORPIO CLASSIC,Mahindra,2022,42143,Diesel,Manual,23115,1350000.0,4,Lucknow
371,Renault Kwid,Renault,2023,8396,Petrol,Auto,8438,478000.0,3,Lucknow
372,Honda City,Honda,2022,35133,Petrol,Auto,20444,1194000.0,4,Lucknow
373,Hyundai NEW I20,Hyundai,2024,8216,Petrol,Manual,14383,840000.0,2,Lucknow
374,MG HECTOR,MG,2021,36862,Diesel,Manual,19383,1132000.0,5,Lucknow
375,Maruti Swift,Maruti,2021,20328,Petrol,Manual,9709,550000.0,5,Lucknow
376,Hyundai VENUE,Hyundai,2019,38448,Petrol,Auto,12622,715000.0,7,Lucknow
377,Hyundai NEW I20,Hyundai,2023,23155,Petrol,Manual,13681,775000.0,3,Lucknow
378,Skoda SLAVIA,Skoda,2022,91717,Petrol,Auto,19742,1153000.0,4,Lucknow
379,Hyundai Creta,Hyundai,2018,60282,Diesel,Manual,13763,704000.0,8,Lucknow
380,Mahindra Thar,Mahindra,2021,89039,Diesel,Manual,17979,1050000.0,5,Lucknow
381,Tata Safari,Tata,2021,101450,Diesel,Manual,26113,1201000.0,5,Lucknow
382,Tata Safari Storme,Tata,2016,88418,Diesel,Manual,11113,422000.0,10,Lucknow
383,Maruti Vitara Brezza,Maruti,2018,81504,Diesel,Manual,10792,552000.0,8,Lucknow
384,Toyota Etios,Toyota,2016,188898,Diesel,Manual,8427,320000.0,10,Lucknow
385,Maruti FRONX,Maruti,2024,1040,Petrol,Auto,18825,1099000.0,2,Lucknow
386,MG HECTOR PLUS,MG,2023,19504,Petrol,Auto,26026,1520000.0,3,Lucknow
387,Tata Safari,Tata,2021,155302,Diesel,Manual,17394,800000.0,5,Lucknow
388,Maruti IGNIS,Maruti,2022,31462,Petrol,Manual,9974,565000.0,4,Lucknow
389,Mahindra Thar,Mahindra,2021,37240,Petrol,Auto,18886,1103000.0,5,Lucknow
390,KIA SONET,KIA,2020,156461,Diesel,Manual,16283,732000.0,6,Lucknow
391,Maruti Celerio,Maruti,2019,49102,Petrol,Manual,5649,320000.0,7,Lucknow
392,Toyota Fortuner,Toyota,2024,36726,Diesel,Auto,67360,3934000.0000000005,2,Lucknow
393,Toyota Innova,Toyota,2012,104198,Diesel,Manual,67360,540000.0,14,Lucknow
394,Ford Figo Aspire,Ford,2020,153668,Diesel,Manual,8898,400000.0,6,Lucknow
395,MG HECTOR PLUS,MG,2021,100765,Diesel,Manual,31548,1451000.0,5,Lucknow
396,Maruti Vitara Brezza,Maruti,2018,121831,Diesel,Manual,13235,595000.0,8,Lucknow
397,Mahindra XUV300,Mahindra,2019,127023,Diesel,Manual,13258,596000.0,7,Lucknow
398,Maruti Ciaz,Maruti,2022,35468,Petrol,Manual,13063,740000.0,4,Lucknow
399,Mahindra XUV700,Mahindra,2024,21585,Diesel,Manual,28149,1644000.0000000002,2,Lucknow
400,KIA SONET,KIA,2024,14208,Diesel,Manual,19657,1148000.0,2,Lucknow
401,Maruti S Cross,Maruti,2018,188649,Diesel,Manual,12012,540000.0,8,Lucknow
402,Tata Harrier,Tata,2023,109746,Diesel,Manual,33288,1531000.0,3,Lucknow
403,Maruti Ciaz,Maruti,2023,19432,Petrol,Manual,14087,798000.0,3,Lucknow
404,Audi A4,Audi,2021,10655,Petrol,Auto,63764,3724000.0,5,Lucknow
405,MG HECTOR,MG,2021,76232,Diesel,Manual,18235,1065000.0,5,Lucknow
406,Toyota Innova Crysta,Toyota,2017,186195,Diesel,Manual,25787,1186000.0,9,Lucknow
407,KIA SELTOS,KIA,2023,28150,Diesel,Auto,29536,1725000.0,3,Lucknow
408,Audi Q3,Audi,2015,12165,Diesel,Auto,39254,1199000.0,11,Lucknow
409,Hyundai NEW I20,Hyundai,2023,27882,Petrol,Auto,16951,990000.0,3,Lucknow
