,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
128,Mahindra XUV300,Mahindra,2024,17821,Petrol,Auto,15902,928999.9999999999,2,Chennai
129,Hyundai Grand i10,Hyundai,2019,32859,Petrol,Manual,7732,438000.0,7,Chennai
130,Maruti Alto 800,Maruti,2014,37894,Petrol,Manual,6743,202999.99999999997,12,Chennai
131,Honda Amaze,Honda,2018,65604,Diesel,Manual,9931,508000.0,8,Chennai
132,Honda Amaze,Honda,2023,40416,Petrol,Manual,11192,634000.0,3,Chennai
133,Maruti Wagon R 1.0,Maruti,2016,51859,Petrol,Auto,6295,283000.0,10,Chennai
134,Tata Tiago,Tata,2018,128118,Petrol,Manual,6718,302000.0,8,Chennai
135,Maruti Dzire,Maruti,2020,49400,Petrol,Manual,10097,572000.0,6,Chennai
136,Honda City,Honda,2018,92063,Petrol,Manual,9674,548000.0,8,Chennai
137,Maruti Wagon R 1.0,Maruti,2017,35930,Petrol,Manual,6745,345000.0,9,Chennai
138,Renault Duster,Renault,2017,42528,Petrol,Manual,10753,550000.0,9,Chennai
139,Tata NEXON,Tata,2018,41732,Petrol,Manual,10380,588000.0,8,Chennai
140,Honda City,Honda,2014,59486,Petrol,Auto,14907,449000.0,12,Chennai
141,KIA SONET,KIA,2020,74360,Petrol,Manual,11121,630000.0,6,Chennai
142,Tata Tiago,Tata,2018,66197,Petrol,Manual,6073,344000.0,8,Chennai
143,Hyundai Grand i10,Hyundai,2015,95057,Petrol,Manual,8027,305000.0,11,Chennai
144,Renault Kwid,Renault,2023,26446,Petrol,Auto,7591,430000.0,3,Chennai
145,Honda City,Honda,2015,104537,Petrol,Manual,11771,447000.0,11,Chennai
146,Honda City,Honda,2020,57917,Petrol,Auto,13012,737000.0,6,Chennai
147,Hyundai Creta,Hyundai,2018,110316,Petrol,Manual,14259,641000.0,8,Chennai
148,Volkswagen Ameo,Volkswagen,2019,111009,Diesel,Auto,10433,469000.00000000006,7,Chennai
149,Tata Tiago,Tata,2018,43222,Petrol,Manual,6524,370000.0,8,Chennai
150,Tata Tiago,Tata,2018,62913,Petrol,Auto,6849,388000.0,8,Chennai
151,Ford Ecosport,Ford,2021,21168,Petrol,Manual,13063,740000.0,5,Chennai
152,Hyundai NEW SANTRO,Hyundai,2020,36748,Petrol,Auto,7008,397000.0,6,Chennai
153,Maruti IGNIS,Maruti,2021,112107,Petrol,Manual,9231,415000.00000000006,5,Chennai
154,Maruti Alto K10,Maruti,2014,34789,Petrol,Auto,7075,213000.0,12,Chennai
155,Maruti Alto 800,Maruti,2014,43217,Petrol,Manual,6809,204999.99999999997,12,Chennai
156,Tata NEXON,Tata,2021,92325,Diesel,Manual,11139,631000.0,5,Chennai
157,Honda City,Honda,2014,46662,Petrol,Auto,13751,413999.99999999994,12,Chennai
158,Maruti New Wagon-R,Maruti,2020,45744,Petrol,Manual,8245,467000.0,6,Chennai
159,Hyundai Grand i10,Hyundai,2019,27445,Petrol,Manual,8175,463000.0,7,Chennai
160,KIA SONET,KIA,2023,11111,Petrol,Auto,16438,960000.0,3,Chennai
161,Hyundai VENUE,Hyundai,2023,43845,Petrol,Auto,15068,880000.0000000001,3,Chennai
162,Hyundai VENUE,Hyundai,2021,105889,Diesel,Manual,15438,694000.0,5,Chennai
163,Maruti Dzire,Maruti,2022,49916,Petrol,Auto,11071,627000.0,4,Chennai
164,Hyundai Grand i10,Hyundai,2016,77055,Petrol,Manual,7341,330000.0,10,Chennai
165,Maruti Swift,Maruti,2016,57190,Petrol,Manual,9346,420000.0,10,Chennai
166,Maruti S Cross,Maruti,2021,90927,Petrol,Manual,10909,618000.0,5,Chennai
167,Hyundai NEW SANTRO,Hyundai,2021,71159,Petrol,Auto,7679,434999.99999999994,5,Chennai
168,Mahindra XUV500,Mahindra,2018,100421,Diesel,Auto,23569,1084000.0,8,Chennai
169,Skoda SLAVIA,Skoda,2022,20638,Petrol,Auto,19759,1154000.0,4,Chennai
170,Hyundai Grand i10,Hyundai,2016,70797,Petrol,Manual,7674,345000.0,10,Chennai
171,Hyundai NEW SANTRO,Hyundai,2019,55958,Petrol,Auto,6262,355000.0,7,Chennai
172,Honda Amaze,Honda,2015,67991,Petrol,Manual,9717,369000.0,11,Chennai
173,Hyundai NEW SANTRO,Hyundai,2021,75804,Petrol,Auto,7869,446000.0,5,Chennai
174,Tata NEXON,Tata,2019,143731,Diesel,Auto,11678,525000.0,7,Chennai
175,Maruti Celerio,Maruti,2017,42390,Petrol,Auto,7234,370000.0,9,Chennai
176,Hyundai NEW SANTRO,Hyundai,2018,44753,Petrol,Manual,6020,341000.0,8,Chennai
177,Hyundai Elite i20,Hyundai,2019,33108,Petrol,Auto,11249,637000.0,7,Chennai
178,Hyundai Grand i10,Hyundai,2015,64394,Petrol,Auto,8190,311000.0,11,Chennai
179,Hyundai Elite i20,Hyundai,2015,52439,Petrol,Manual,12416,471000.0,11,Chennai
180,Maruti Alto K10,Maruti,2023,35580,Petrol,Manual,7338,416000.0,3,Chennai
181,Tata ALTROZ,Tata,2021,61416,Petrol,Manual,10239,580000.0,5,Chennai
182,Honda Jazz,Honda,2018,55314,Petrol,Manual,7803,442000.0,8,Chennai
183,Hyundai i10,Hyundai,2016,63253,Petrol,Manual,6184,278000.0,10,Chennai
184,Hyundai Elite i20,Hyundai,2018,63188,Petrol,Auto,10609,601000.0,8,Chennai
185,Honda Jazz,Honda,2017,57503,Petrol,Auto,8993,459999.99999999994,9,Chennai
186,Ford Ecosport,Ford,2014,117219,Diesel,Manual,16099,342000.0,12,Chennai
187,Hyundai Elite i20,Hyundai,2018,45795,Petrol,Auto,8438,478000.0,8,Chennai
