,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
123,Maruti Ertiga,Maruti,2022,16466,Petrol,Auto,16425,959000.0,4,Hyderabad
124,Ford Ecosport,Ford,2016,114002,Diesel,Manual,9928,377000.0,10,Hyderabad
125,Maruti Wagon R 1.0,Maruti,2013,58604,Petrol,Manual,8567,182000.0,13,Hyderabad
126,Maruti Alto,Maruti,2020,26206,Petrol,Manual,4351,246000.0,6,Hyderabad
127,Ford New Figo,Ford,2019,101867,Petrol,Manual,7118,320000.0,7,Hyderabad
128,Toyota Glanza,Toyota,2023,21286,Petrol,Manual,13192,747000.0,3,Hyderabad
129,KIA SELTOS,KIA,2020,92058,Petrol,Manual,13063,740000.0,6,Hyderabad
130,Ford FREESTYLE,Ford,2018,111118,Diesel,Manual,8920,401000.0,8,Hyderabad
131,Maruti Alto 800,Maruti,2018,43035,Petrol,Manual,3795,215000.0,8,Hyderabad
132,Maruti S PRESSO,Maruti,2019,14562,Petrol,Auto,5614,318000.0,7,Hyderabad
133,Maruti S PRESSO,Maruti,2021,117149,Petrol,Auto,5917,266000.0,5,Hyderabad
134,Hyundai VENUE,Hyundai,2019,120117,Petrol,Manual,13035,586000.0,7,Hyderabad
135,Hyundai NEW I20,Hyundai,2023,33459,Petrol,Auto,12286,696000.0,3,Hyderabad
136,Maruti Swift Dzire,Maruti,2016,109134,Petrol,Manual,8119,365000.0,10,Hyderabad
137,Tata PUNCH,Tata,2023,15878,Petrol,Auto,11106,629000.0,3,Hyderabad
138,KIA SONET,KIA,2023,66402,Petrol,Manual,12710,720000.0,3,Hyderabad
139,Tata TIGOR,Tata,2022,84608,CNG,Manual,9709,550000.0,4,Hyderabad
140,Datsun Go,Datsun,2017,16584,Petrol,Manual,4692,240000.0,9,Hyderabad
141,Toyota Etios,Toyota,2014,80834,Diesel,Manual,18275,388000.0,12,Hyderabad
142,Maruti Swift Dzire,Maruti,2013,15195,Diesel,Manual,32252,363000.0,13,Hyderabad
143,Ford Figo Aspire,Ford,2019,63356,Petrol,Manual,6390,362000.0,7,Hyderabad
144,Tata NEXON,Tata,2023,19397,Petrol,Manual,15393,899000.0,3,Hyderabad
145,Maruti Wagon R 1.0,Maruti,2014,115085,Petrol,Manual,6909,208000.0,12,Hyderabad
