,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
36,Hyundai i10,Hyundai,2013,69998,Petrol,Manual,8473,180000.0,13,Kochi
37,Honda Jazz,Honda,2018,64906,Petrol,Auto,8632,488999.99999999994,8,Kochi
38,Hyundai Grand i10,Hyundai,2013,28268,Petrol,Manual,12242,260000.0,13,Kochi
39,Hyundai i20,Hyundai,2012,99234,Petrol,Auto,26299,296000.0,14,Kochi
40,Hyundai AURA,Hyundai,2022,121535,CNG,Manual,10344,465000.00000000006,4,Kochi
41,Maruti Alto 800,Maruti,2015,49127,Petrol,Manual,4845,184000.0,11,Kochi
42,Renault Kwid,Renault,2016,67389,Petrol,Manual,3337,150000.0,10,Kochi
43,Tata Tiago,Tata,2019,56667,Petrol,Manual,6758,383000.0,7,Kochi
44,Volkswagen TAIGUN,Volkswagen,2021,91699,Petrol,Manual,15188,886999.9999999999,5,Kochi
45,Hyundai Eon,Hyundai,2018,53338,Petrol,Manual,3319,188000.0,8,Kochi
46,Maruti Swift,Maruti,2017,67049,Petrol,Manual,7370,377000.0,9,Kochi
47,Maruti Alto K10,Maruti,2022,51407,CNG,Manual,5349,303000.0,4,Kochi
48,Tata Tiago,Tata,2017,21763,Petrol,Auto,7293,373000.0,9,Kochi
49,Datsun Go,Datsun,2014,61499,Petrol,Manual,3222,97000.0,12,Kochi
50,Renault Kwid,Renault,2020,56092,Petrol,Manual,5208,295000.0,6,Kochi
51,Maruti Swift,Maruti,2012,85824,Diesel,Manual,5208,225000.0,14,Kochi
52,Hyundai Eon,Hyundai,2014,74909,Petrol,Manual,4750,143000.0,12,Kochi
53,Ford Ecosport,Ford,2016,124250,Petrol,Manual,8364,376000.0,10,Kochi
54,Tata Tiago,Tata,2018,30617,Petrol,Manual,5673,321000.0,8,Kochi
55,Hyundai Grand i10,Hyundai,2017,98354,Petrol,Auto,6217,318000.0,9,Kochi
56,Ford Ecosport,Ford,2014,106662,Petrol,Manual,10961,330000.0,12,Kochi
57,Ford Ecosport,Ford,2016,149073,Petrol,Manual,7341,330000.0,10,Kochi
58,Tata NEXON,Tata,2021,43360,Petrol,Manual,8985,509000.0,5,Kochi
59,Renault Kwid,Renault,2019,74559,Petrol,Manual,3160,179000.0,7,Kochi
60,Tata NEXON,Tata,2020,93924,Diesel,Manual,10380,588000.0,6,Kochi
61,Maruti Swift,Maruti,2013,79274,Petrol,Manual,13934,296000.0,13,Kochi
62,Hyundai VENUE,Hyundai,2019,63145,Petrol,Manual,10397,589000.0,7,Kochi
63,Renault Kwid,Renault,2018,61303,Petrol,Manual,4696,266000.0,8,Kochi
64,Maruti Dzire,Maruti,2018,47350,Petrol,Auto,9179,520000.0,8,Kochi
65,Hyundai Eon,Hyundai,2016,36637,Petrol,Manual,3937,177000.0,10,Kochi
66,Tata TIGOR,Tata,2022,84798,CNG,Manual,7944,450000.0,4,Kochi
67,Hyundai Xcent,Hyundai,2015,66939,Petrol,Manual,7612,289000.0,11,Kochi
68,Hyundai Eon,Hyundai,2014,25483,Petrol,Manual,4285,129000.0,12,Kochi
69,MG HECTOR PLUS,MG,2020,40546,Petrol,Auto,18081,1056000.0,6,Kochi
