,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
266,Hyundai Elite i20,Hyundai,2016,59163,Diesel,Manual,10955,416000.0,10,Patna
267,Tata Harrier,Tata,2019,915510,Diesel,Manual,20547,944999.9999999999,7,Patna
268,Mahindra Scorpio,Mahindra,2022,82625,Diesel,Manual,28149,1644000.0000000002,4,Patna
269,MG HECTOR,MG,2019,16418,Petrol,Auto,22961,1341000.0,7,Patna
270,Maruti Vitara Brezza,Maruti,2016,185972,Diesel,Manual,11824,449000.0,10,Patna
271,Maruti BREZZA,Maruti,2022,56329,Petrol,Manual,13698,800000.0,4,Patna
272,Hyundai NEW I20 N LINE,Hyundai,2022,37920,Petrol,Manual,16523,965000.0,4,Patna
273,Mahindra SCORPIO CLASSIC,Mahindra,2022,2871,Diesel,Manual,27773,1622000.0,4,Patna
274,Hyundai i20 Active,Hyundai,2018,70579,Diesel,Manual,20328,1068000.0,8,Patna
275,Tata Curvv,Tata,2024,15540,Petrol,Manual,22019,1286000.0,2,Patna
276,Mahindra Scorpio,Mahindra,2015,256183,Diesel,Manual,25176,758000.0,11,Patna
277,Hyundai Tucson,Hyundai,2022,34841,Petrol,Auto,30820,1800000.0,4,Patna
278,Toyota Innova Crysta,Toyota,2016,265075,Diesel,Manual,23261,900000.0,10,Patna
279,MG HECTOR,MG,2023,68769,Petrol,Auto,34878,2037000.0,3,Patna
280,Hyundai Tucson,Hyundai,2024,22451,Diesel,Auto,56213,3283000.0,2,Patna
281,Hyundai Creta,Hyundai,2024,21000,Petrol,Manual,28423,1660000.0000000002,2,Patna
282,Tata Harrier,Tata,2021,84959,Diesel,Manual,20547,1200000.0,5,Patna
283,Toyota Innova Crysta,Toyota,2021,82787,Diesel,Manual,30820,1800000.0,5,Patna
284,MG GLOSTER,MG,2023,82832,Diesel,Auto,63216,3692000.0,3,Patna
285,Tata Safari,Tata,2023,42661,Diesel,Manual,30820,1800000.0,3,Patna
286,Mahindra ALTURAS G4,Mahindra,2020,64235,Diesel,Auto,48131,2811000.0,6,Patna
287,Ford Ecosport,Ford,2020,167209,Diesel,Manual,13680,615000.0,6,Patna
288,Hyundai Xcent,Hyundai,2014,69262,Petrol,Manual,6942,209000.0,12,Patna
289,Maruti Alto,Maruti,2011,15342,Petrol,Manual,6942,94000.0,15,Patna
290,Mahindra XUV500,Mahindra,2017,37063,Diesel,Manual,16092,723000.0,9,Patna
291,Renault Kwid,Renault,2016,49405,Petrol,Manual,3248,146000.0,10,Patna
292,Mahindra Scorpio,Mahindra,2014,205700,Diesel,Manual,12239,260000.0,12,Patna
293,Maruti Alto 800,Maruti,2012,28705,Petrol,Manual,13772,155000.0,14,Patna
294,Hyundai Elite i20,Hyundai,2019,39242,Petrol,Manual,7132,404000.0,7,Patna
295,Maruti Wagon R 1.0,Maruti,2013,72548,Petrol,Manual,9697,206000.0,13,Patna
296,Ford FREESTYLE,Ford,2020,20911,Diesel,Manual,13840,784000.0,6,Patna
297,Mahindra Kuv100,Mahindra,2016,17581,Diesel,Manual,6794,258000.0,10,Patna
298,Renault Duster,Renault,2015,73350,Diesel,Manual,9134,275000.0,11,Patna
299,Renault Kwid,Renault,2016,60720,Petrol,Manual,4026,181000.0,10,Patna
300,Hyundai i10,Hyundai,2011,99580,Petrol,Manual,4026,94000.0,15,Patna
301,Hyundai Grand i10,Hyundai,2019,65000,Petrol,Manual,5719,324000.0,7,Patna
302,Mahindra Thar,Mahindra,2021,85850,Diesel,Auto,16266,950000.0,5,Patna
303,Ford Ecosport,Ford,2019,15963,Petrol,Manual,9054,513000.0,7,Patna
304,Hyundai New Elantra,Hyundai,2018,54355,Diesel,Auto,15178,776000.0,8,Patna
305,Hyundai EXTER,Hyundai,2023,36600,Petrol,Manual,10415,590000.0,3,Patna
306,Toyota Etios,Toyota,2020,65593,CNG,Manual,6411,363000.0,6,Patna
307,Hyundai NEW I20,Hyundai,2023,39296,Petrol,Manual,9356,530000.0,3,Patna
308,Maruti Baleno,Maruti,2020,48273,Petrol,Manual,8297,470000.0,6,Patna
309,Maruti Baleno,Maruti,2018,32850,Petrol,Auto,6779,384000.0,8,Patna
310,Ford Ecosport,Ford,2021,12457,Petrol,Manual,10786,611000.0,5,Patna
311,Mahindra XUV500,Mahindra,2019,91379,Diesel,Manual,14724,860000.0,7,Patna
312,Hyundai NEW I20,Hyundai,2024,11965,Petrol,Manual,12533,710000.0,2,Patna
313,Renault Kwid,Renault,2022,19489,Petrol,Manual,6178,350000.0,4,Patna
