,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
0,Maruti New Wagon-R,Maruti,2019,"74,374 km",Petrol,Manual,"EMI ₹5,719/m*",₹3.24 lakh
1,Maruti Swift Dzire,Maruti,2014,"74,621 km",Petrol,Manual,"EMI ₹8,757/m*",₹2.64 lakh
2,KIA SONET,KIA,2020,"90,869 km",Petrol,Manual,"EMI ₹10,494/m*",₹5.94 lakh
3,Renault Kiger,Renault,2024,"8,350 km",Petrol,Auto,"EMI ₹10,446/m*",₹5.92 lakh
4,MG ASTOR,MG,2023,"48,521 km",Petrol,Auto,"EMI ₹15,858/m*",₹9.26 lakh
5,Mahindra XUV700,Mahindra,2023,"25,176 km",Petrol,Manual,"EMI ₹22,883/m*",₹13.36 lakh
6,Renault Duster,Renault,2021,"47,541 km",Petrol,Auto,"EMI ₹13,409/m*",₹7.60 lakh
7,MG HECTOR,MG,2019,"52,206 km",Petrol,Auto,"EMI ₹17,379/m*",₹10.15 lakh
8,MG HECTOR,MG,2023,"15,809 km",Petrol,Auto,"EMI ₹25,512/m*",₹14.90 lakh
9,KIA SELTOS,KIA,2020,"16,459 km",Petrol,Manual,"EMI ₹16,266/m*",₹9.50 lakh
10,Toyota Fortuner,Toyota,2020,"48,819 km",Diesel,Auto,"EMI ₹71,075/m*",₹27.50 lakh
11,Renault Kiger,Renault,2022,"57,927 km",Petrol,Manual,"EMI ₹6,532/m*",₹3.70 lakh
12,Maruti Vitara Brezza,Maruti,2021,"52,923 km",Petrol,Manual,"EMI ₹8,643/m*",₹4.90 lakh
13,Tata Safari,Tata,2021,"43,449 km",Diesel,Auto,"EMI ₹28,265/m*",₹13.00 lakh
14,Volkswagen VIRTUS,Volkswagen,2022,"47,712 km",Petrol,Manual,"EMI ₹12,198/m*",₹6.91 lakh
15,Renault Kwid,Renault,2017,"75,770 km",Petrol,Manual,"EMI ₹3,128/m*",₹1.60 lakh
16,Maruti Baleno,Maruti,2023,"47,454 km",Petrol,Manual,"EMI ₹8,473/m*",₹4.80 lakh
17,Renault Kwid,Renault,2019,"63,301 km",Petrol,Manual,"EMI ₹3,495/m*",₹1.98 lakh
18,Maruti Swift,Maruti,2016,"48,436 km",Petrol,Manual,"EMI ₹5,806/m*",₹2.61 lakh
19,Nissan MAGNITE,Nissan,2023,"60,570 km",Petrol,Manual,"EMI ₹6,814/m*",₹3.86 lakh
20,Mahindra Thar,Mahindra,2022,"30,690 km",Petrol,Manual,"EMI ₹20,119/m*",₹11.75 lakh
21,Maruti Alto 800,Maruti,2017,"29,630 km",Petrol,Manual,"EMI ₹3,548/m*",₹1.81 lakh
22,Tata Harrier,Tata,2020,"84,776 km",Diesel,Manual,"EMI ₹20,728/m*",₹8.02 lakh
23,Mahindra XUV700,Mahindra,2022,"41,024 km",Petrol,Manual,"EMI ₹23,115/m*",₹13.50 lakh
24,Mahindra Scorpio,Mahindra,2019,"35,267 km",Diesel,Manual,"EMI ₹28,745/m*",₹8.78 lakh
25,Toyota Fortuner,Toyota,2023,"83,352 km",Diesel,Auto,"EMI ₹55,477/m*",₹32.40 lakh
26,Toyota Fortuner,Toyota,2018,"1,58,439 km",Diesel,Manual,"EMI ₹77,276/m*",₹16.58 lakh
27,Hyundai Verna,Hyundai,2019,"51,996 km",Petrol,Auto,"EMI ₹12,304/m*",₹6.97 lakh
28,Tata PUNCH,Tata,2023,"46,004 km",Petrol,Manual,"EMI ₹8,543/m*",₹4.84 lakh
29,Hyundai Creta,Hyundai,2020,"88,094 km",Diesel,Manual,"EMI ₹18,987/m*",₹7.21 lakh
30,Volkswagen Polo,Volkswagen,2021,"58,213 km",Petrol,Manual,"EMI ₹7,997/m*",₹4.53 lakh
31,Hyundai Verna,Hyundai,2018,"52,177 km",Petrol,Manual,"EMI ₹9,568/m*",₹5.42 lakh
32,KIA SELTOS,KIA,2023,"43,943 km",Diesel,Manual,"EMI ₹14,451/m*",₹8.44 lakh
33,Maruti Wagon R 1.0,Maruti,2013,"98,532 km",Petrol,Manual,"EMI ₹5,790/m*",₹1.23 lakh
34,Tata Safari,Tata,2021,"64,038 km",Diesel,Manual,"EMI ₹24,786/m*",₹11.40 lakh
35,Hyundai Tucson,Hyundai,2024,"14,376 km",Petrol,Auto,"EMI ₹43,662/m*",₹25.50 lakh
36,BMW 3 Series,BMW,2019,"69,884 km",Diesel,Auto,"EMI ₹76,936/m*",₹23.50 lakh
37,KIA CARNIVAL,KIA,2025,"10,558 km",Diesel,Auto,"EMI ₹107,015/m*",₹62.50 lakh
38,Maruti Baleno,Maruti,2015,"53,068 km",Petrol,Manual,"EMI ₹6,794/m*",₹2.58 lakh
39,Mahindra XUV 3XO,Mahindra,2024,"14,838 km",Diesel,Auto,"EMI ₹14,777/m*",₹8.63 lakh
40,Maruti Swift,Maruti,2014,"61,207 km",Petrol,Manual,"EMI ₹6,477/m*",₹1.95 lakh
41,Tata ALTROZ,Tata,2022,"45,910 km",Petrol,Manual,"EMI ₹6,708/m*",₹3.80 lakh
42,Tata NEXON EV,Tata,2024,"29,329 km",Electric,Auto,"EMI ₹25,256/m*",₹14.75 lakh
43,Skoda Kodiaq,Skoda,2023,"60,781 km",Petrol,Auto,"EMI ₹44,518/m*",₹26.00 lakh
44,Mahindra BE 6e,Mahindra,2025,"3,651 km",Electric,Auto,"EMI ₹41,094/m*",₹24.00 lakh
45,Hyundai ALCAZAR,Hyundai,2024,"4,227 km",Petrol,Auto,"EMI ₹32,105/m*",₹18.75 lakh
46,Maruti Swift,Maruti,2019,"47,053 km",Petrol,Manual,"EMI ₹6,620/m*",₹3.75 lakh
47,Mahindra XUV700,Mahindra,2024,"20,913 km",Diesel,Auto,"EMI ₹39,382/m*",₹23.00 lakh
48,Honda Amaze,Honda,2021,"39,068 km",CNG,Manual,"EMI ₹10,429/m*",₹5.91 lakh
49,Hyundai Verna,Hyundai,2024,"31,194 km",Petrol,Manual,"EMI ₹17,367/m*",₹10.14 lakh
50,Volkswagen Polo,Volkswagen,2020,"33,751 km",Petrol,Manual,"EMI ₹6,814/m*",₹3.86 lakh
51,Hyundai EXTER,Hyundai,2024,"10,309 km",Petrol,Auto,"EMI ₹14,982/m*",₹8.75 lakh
52,Mahindra XUV300,Mahindra,2020,"76,769 km",Petrol,Manual,"EMI ₹7,523/m*",₹4.26 lakh
53,Audi A6,Audi,2021,"31,259 km",Petrol,Auto,"EMI ₹58,216/m*",₹34.00 lakh
54,Maruti Swift,Maruti,2018,"64,451 km",Petrol,Manual,"EMI ₹6,373/m*",₹3.61 lakh
55,Mahindra SCORPIO-N,Mahindra,2023,"43,965 km",Diesel,Auto,"EMI ₹31,677/m*",₹18.50 lakh
56,Skoda Superb,Skoda,2021,"33,492 km",Petrol,Auto,"EMI ₹44,518/m*",₹26.00 lakh
57,MG HECTOR PLUS,MG,2024,"24,606 km",Petrol,Auto,"EMI ₹31,677/m*",₹18.50 lakh
58,Honda WR-V,Honda,2021,"68,250 km",Diesel,Manual,"EMI ₹11,278/m*",₹5.07 lakh
59,Jeep Compass,Jeep,2019,"50,367 km",Petrol,Auto,"EMI ₹15,410/m*",₹9.00 lakh
60,MG GLOSTER,MG,2022,"8,603 km",Diesel,Auto,"EMI ₹59,006/m*",₹31.00 lakh
61,Skoda Superb,Skoda,2017,"36,581 km",Petrol,Auto,"EMI ₹24,268/m*",₹12.75 lakh
62,Datsun Redi Go,Datsun,2020,"25,838 km",Petrol,Manual,"EMI ₹3,283/m*",₹1.86 lakh
63,Mahindra SCORPIO-N,Mahindra,2023,"79,841 km",Diesel,Manual,"EMI ₹29,091/m*",₹16.99 lakh
64,Tata NEXON,Tata,2018,"72,470 km",Petrol,Manual,"EMI ₹5,825/m*",₹3.30 lakh
65,Hyundai VENUE,Hyundai,2022,"78,722 km",Petrol,Manual,"EMI ₹10,367/m*",₹5.87 lakh
66,Mercedes Benz GLC CLASS,Mercedes,2021,"27,513 km",Petrol,Auto,"EMI ₹67,634/m*",₹39.50 lakh
67,Hyundai Tucson,Hyundai,2023,"19,023 km",Diesel,Auto,"EMI ₹45,374/m*",₹26.50 lakh
68,Hyundai Tucson,Hyundai,2022,"17,916 km",Petrol,Auto,"EMI ₹40,238/m*",₹23.50 lakh
69,Honda Amaze,Honda,2022,"44,853 km",Petrol,Manual,"EMI ₹7,767/m*",₹4.40 lakh
70,Volkswagen Polo,Volkswagen,2019,"39,462 km",Petrol,Auto,"EMI ₹9,977/m*",₹5.65 lakh
71,Renault Kiger,Renault,2022,"83,215 km",Petrol,Manual,"EMI ₹6,390/m*",₹3.62 lakh
72,Volkswagen TAIGUN,Volkswagen,2022,"62,917 km",Petrol,Manual,"EMI ₹11,704/m*",₹6.63 lakh
73,Honda Amaze,Honda,2019,"47,426 km",Petrol,Auto,"EMI ₹7,079/m*",₹4.01 lakh
74,Honda City,Honda,2020,"89,920 km",Petrol,Auto,"EMI ₹9,727/m*",₹5.51 lakh
75,Maruti Swift,Maruti,2024,"42,012 km",Petrol,Manual,"EMI ₹9,780/m*",₹5.54 lakh
76,BMW X1,BMW,2018,"69,892 km",Diesel,Auto,"EMI ₹76,903/m*",₹16.50 lakh
77,Maruti Celerio,Maruti,2014,"92,764 km",Petrol,Manual,"EMI ₹4,650/m*",₹1.40 lakh
78,Honda Civic,Honda,2019,"70,935 km",Petrol,Auto,"EMI ₹16,181/m*",₹9.45 lakh
79,Maruti Alto K10,Maruti,2018,"67,276 km",Petrol,Manual,"EMI ₹3,601/m*",₹2.04 lakh
80,BMW 3 Series,BMW,2017,"29,226 km",Diesel,Auto,"EMI ₹172,344/m*",₹19.50 lakh
81,ISUZU D-Max V Cross,ISUZU,2022,"46,876 km",Diesel,Auto,"EMI ₹39,020/m*",₹20.50 lakh
82,KIA SONET,KIA,2024,"14,386 km",Petrol,Auto,"EMI ₹18,407/m*",₹10.75 lakh
83,Honda Amaze,Honda,2014,"91,353 km",Petrol,Manual,"EMI ₹5,348/m*",₹1.61 lakh
84,Hyundai Elite i20,Hyundai,2017,"74,204 km",Petrol,Manual,"EMI ₹6,354/m*",₹3.25 lakh
85,Hyundai Verna,Hyundai,2019,"75,966 km",Petrol,Manual,"EMI ₹10,661/m*",₹6.04 lakh
86,Hyundai Verna,Hyundai,2018,"24,996 km",Petrol,Manual,"EMI ₹8,584/m*",₹4.86 lakh
87,Ford Ecosport,Ford,2018,"26,424 km",Diesel,Manual,"EMI ₹23,772/m*",₹5.05 lakh
88,Ford New Figo,Ford,2021,"21,674 km",Petrol,Manual,"EMI ₹6,916/m*",₹3.92 lakh
89,KIA SELTOS,KIA,2019,"76,363 km",Petrol,Manual,"EMI ₹16,640/m*",₹9.72 lakh
90,Hyundai NEW I20,Hyundai,2022,"19,259 km",Petrol,Manual,"EMI ₹9,356/m*",₹5.30 lakh
91,KIA SONET,KIA,2020,"38,236 km",Petrol,Manual,"EMI ₹9,938/m*",₹5.63 lakh
92,Tata Tiago,Tata,2023,"30,462 km",Petrol,Manual,"EMI ₹6,708/m*",₹3.80 lakh
93,Audi A3,Audi,2018,"24,077 km",Petrol,Auto,"EMI ₹27,396/m*",₹16.00 lakh
94,KIA SELTOS,KIA,2020,"69,741 km",Petrol,Manual,"EMI ₹11,580/m*",₹6.56 lakh
95,Honda WR-V,Honda,2018,"37,015 km",Petrol,Manual,"EMI ₹6,584/m*",₹3.73 lakh
96,ISUZU D-Max V Cross,ISUZU,2018,"1,14,493 km",Diesel,Manual,"EMI ₹58,260/m*",₹12.50 lakh
97,Maruti Ertiga,Maruti,2024,"18,586 km",CNG,Manual,"EMI ₹15,753/m*",₹9.20 lakh
98,Skoda KUSHAQ,Skoda,2025,"20,617 km",Petrol,Manual,"EMI ₹12,992/m*",₹7.36 lakh
99,Hyundai VENUE,Hyundai,2021,"34,800 km",Petrol,Manual,"EMI ₹9,903/m*",₹5.61 lakh
100,Tata ALTROZ,Tata,2021,"73,822 km",Diesel,Manual,"EMI ₹15,122/m*",₹6.80 lakh
101,Tata NEXON,Tata,2022,"24,704 km",Petrol,Manual,"EMI ₹10,314/m*",₹5.84 lakh
102,Mercedes Benz S Class,Mercedes,2014,"54,082 km",Diesel,Auto,"EMI ₹10,314/m*",₹27.50 lakh
103,Maruti Alto 800,Maruti,2013,"17,608 km",Petrol,Manual,"EMI ₹5,884/m*",₹1.25 lakh
104,Mahindra Kuv100,Mahindra,2018,"68,537 km",Diesel,Manual,"EMI ₹12,554/m*",₹2.67 lakh
105,Ford Ecosport,Ford,2019,"28,638 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
106,Toyota Camry,Toyota,2024,"5,399 km",Hybrid,Auto,"EMI ₹66,778/m*",₹39.00 lakh
107,KIA SELTOS,KIA,2019,"36,269 km",Petrol,Manual,"EMI ₹13,336/m*",₹7.55 lakh
108,Maruti Swift,Maruti,2021,"30,386 km",Petrol,Manual,"EMI ₹9,356/m*",₹5.30 lakh
109,Toyota Camry,Toyota,2023,"15,756 km",Hybrid,Auto,"EMI ₹59,757/m*",₹34.90 lakh
110,Maruti Swift Dzire,Maruti,2021,"57,071 km",CNG,Manual,"EMI ₹7,750/m*",₹4.39 lakh
111,KIA SELTOS,KIA,2022,"39,349 km",Diesel,Manual,"EMI ₹20,238/m*",₹10.63 lakh
112,Hyundai Creta,Hyundai,2017,"72,611 km",Petrol,Manual,"EMI ₹8,307/m*",₹4.25 lakh
113,MG HECTOR,MG,2020,"66,365 km",Petrol,Auto,"EMI ₹13,628/m*",₹7.72 lakh
114,Maruti Alto K10,Maruti,2017,"66,405 km",Petrol,Manual,"EMI ₹3,793/m*",₹1.94 lakh
115,Skoda SLAVIA,Skoda,2022,"39,259 km",Petrol,Manual,"EMI ₹12,904/m*",₹7.31 lakh
116,Tata Safari,Tata,2022,"66,510 km",Diesel,Manual,"EMI ₹18,844/m*",₹9.90 lakh
117,MG HECTOR,MG,2021,"73,136 km",Diesel,Manual,"EMI ₹18,655/m*",₹8.58 lakh
118,Volkswagen Polo,Volkswagen,2016,"62,351 km",Petrol,Manual,"EMI ₹6,028/m*",₹2.71 lakh
119,Hyundai Grand i10,Hyundai,2018,"94,763 km",Petrol,Manual,"EMI ₹4,784/m*",₹2.71 lakh
120,Maruti Swift,Maruti,2018,"59,746 km",Petrol,Auto,"EMI ₹7,059/m*",₹4.00 lakh
121,Maruti Swift,Maruti,2019,"36,634 km",Petrol,Auto,"EMI ₹8,597/m*",₹4.87 lakh
122,Ford Ecosport,Ford,2017,"83,374 km",Petrol,Manual,"EMI ₹7,058/m*",₹3.61 lakh
123,Nissan MAGNITE,Nissan,2021,"33,810 km",Petrol,Manual,"EMI ₹7,520/m*",₹4.26 lakh
124,Hyundai i10,Hyundai,2012,"1,00,643 km",Petrol,Manual,"EMI ₹8,672/m*",₹0.98 lakh
125,Skoda KUSHAQ,Skoda,2022,"64,116 km",Petrol,Manual,"EMI ₹12,904/m*",₹7.31 lakh
126,Renault Duster,Renault,2017,"85,995 km",Petrol,Auto,"EMI ₹7,429/m*",₹3.80 lakh
127,Ford Ecosport,Ford,2016,"72,113 km",Petrol,Manual,"EMI ₹6,184/m*",₹2.78 lakh
128,Maruti Vitara Brezza,Maruti,2022,"38,066 km",Petrol,Manual,"EMI ₹10,495/m*",₹5.95 lakh
129,Mahindra XUV700,Mahindra,2024,"12,231 km",Petrol,Auto,"EMI ₹31,248/m*",₹18.25 lakh
130,Maruti Swift,Maruti,2017,"29,091 km",Petrol,Manual,"EMI ₹5,613/m*",₹2.87 lakh
131,Maruti Baleno,Maruti,2017,"54,849 km",Petrol,Manual,"EMI ₹5,748/m*",₹2.94 lakh
132,Hyundai Creta,Hyundai,2023,"37,322 km",Petrol,Manual,"EMI ₹17,102/m*",₹9.99 lakh
133,Maruti Wagon R 1.0,Maruti,2018,"57,443 km",Petrol,Manual,"EMI ₹3,919/m*",₹2.22 lakh
134,Hyundai VENUE,Hyundai,2021,"53,312 km",Petrol,Manual,"EMI ₹9,427/m*",₹5.34 lakh
135,Ford Ecosport,Ford,2019,"59,310 km",Petrol,Manual,"EMI ₹8,314/m*",₹4.71 lakh
136,Honda City,Honda,2020,"78,966 km",Petrol,Manual,"EMI ₹13,769/m*",₹7.80 lakh
137,Hyundai Verna,Hyundai,2021,"37,722 km",Petrol,Manual,"EMI ₹13,769/m*",₹7.80 lakh
138,Hyundai Verna,Hyundai,2018,"25,871 km",Petrol,Manual,"EMI ₹10,309/m*",₹5.84 lakh
139,Maruti Alto,Maruti,2020,"6,421 km",Petrol,Manual,"EMI ₹4,424/m*",₹2.51 lakh
140,Maruti Swift,Maruti,2016,"57,222 km",Petrol,Manual,"EMI ₹6,028/m*",₹2.71 lakh
141,Hyundai Verna,Hyundai,2014,"27,848 km",Petrol,Auto,"EMI ₹10,874/m*",₹3.27 lakh
142,Tata ALTROZ,Tata,2021,"42,989 km",Petrol,Manual,"EMI ₹6,796/m*",₹3.85 lakh
143,Hyundai Elite i20,Hyundai,2017,"79,297 km",Petrol,Manual,"EMI ₹7,459/m*",₹3.82 lakh
144,Toyota Innova Crysta,Toyota,2018,"92,199 km",Petrol,Manual,"EMI ₹16,720/m*",₹9.76 lakh
145,Tata NEXON,Tata,2024,"20,901 km",CNG,Manual,"EMI ₹13,773/m*",₹7.80 lakh
146,Volkswagen Vento,Volkswagen,2016,"83,034 km",Petrol,Auto,"EMI ₹7,919/m*",₹3.56 lakh
147,Hyundai VENUE,Hyundai,2019,"46,131 km",Petrol,Manual,"EMI ₹8,082/m*",₹4.58 lakh
148,Renault Kiger,Renault,2022,"25,917 km",Petrol,Manual,"EMI ₹8,175/m*",₹4.63 lakh
149,Honda City,Honda,2022,"87,931 km",CNG,Auto,"EMI ₹14,588/m*",₹8.52 lakh
150,Hyundai Eon,Hyundai,2016,"53,770 km",Petrol,Manual,"EMI ₹3,448/m*",₹1.55 lakh
151,Hyundai Verna,Hyundai,2018,"78,038 km",Petrol,Manual,"EMI ₹9,356/m*",₹5.30 lakh
152,Renault TRIBER,Renault,2021,"52,312 km",Petrol,Manual,"EMI ₹6,660/m*",₹3.77 lakh
153,Renault Kwid,Renault,2016,"41,281 km",Petrol,Manual,"EMI ₹3,314/m*",₹1.49 lakh
154,MG HECTOR,MG,2019,"59,525 km",Petrol,Manual,"EMI ₹13,840/m*",₹7.84 lakh
155,KIA SELTOS,KIA,2019,"74,448 km",Petrol,Manual,"EMI ₹12,304/m*",₹6.97 lakh
156,Toyota Innova Crysta,Toyota,2017,"61,710 km",Petrol,Auto,"EMI ₹18,787/m*",₹9.87 lakh
157,Tata Harrier,Tata,2024,"19,734 km",Diesel,Auto,"EMI ₹37,669/m*",₹22.00 lakh
158,Hyundai Creta,Hyundai,2018,"60,320 km",Petrol,Auto,"EMI ₹10,433/m*",₹5.91 lakh
159,Maruti Vitara Brezza,Maruti,2021,"82,149 km",Petrol,Manual,"EMI ₹10,239/m*",₹5.80 lakh
160,Toyota Corolla Altis,Toyota,2018,"48,588 km",Petrol,Auto,"EMI ₹14,194/m*",₹8.29 lakh
161,Maruti Alto 800,Maruti,2019,"45,382 km",CNG,Manual,"EMI ₹4,790/m*",₹2.45 lakh
162,Jeep Compass,Jeep,2019,"71,588 km",Petrol,Auto,"EMI ₹13,291/m*",₹7.53 lakh
163,KIA SELTOS,KIA,2020,"95,398 km",Petrol,Manual,"EMI ₹10,962/m*",₹6.21 lakh
164,Maruti Baleno,Maruti,2018,"52,863 km",Petrol,Manual,"EMI ₹5,984/m*",₹3.39 lakh
165,Tata Tiago,Tata,2020,"34,367 km",Petrol,Manual,"EMI ₹6,655/m*",₹3.77 lakh
166,Datsun Go,Datsun,2020,"70,667 km",Petrol,Manual,"EMI ₹4,078/m*",₹2.31 lakh
167,Tata PUNCH,Tata,2023,"2,591 km",Petrol,Manual,"EMI ₹9,495/m*",₹5.38 lakh
168,KIA SONET,KIA,2021,"45,633 km",Petrol,Auto,"EMI ₹12,322/m*",₹6.98 lakh
169,Mahindra XUV300,Mahindra,2021,"1,18,148 km",Petrol,Manual,"EMI ₹10,900/m*",₹4.90 lakh
170,Hyundai Elite i20,Hyundai,2019,"36,435 km",Petrol,Manual,"EMI ₹7,167/m*",₹4.06 lakh
171,Maruti Baleno,Maruti,2020,"98,253 km",Petrol,Manual,"EMI ₹7,705/m*",₹4.36 lakh
172,Volkswagen TAIGUN,Volkswagen,2022,"17,892 km",Petrol,Auto,"EMI ₹15,068/m*",₹8.80 lakh
173,Toyota Urban Cruiser Taisor,Toyota,2024,"1,840 km",Petrol,Manual,"EMI ₹16,027/m*",₹9.36 lakh
174,Honda City,Honda,2018,"48,398 km",Petrol,Manual,"EMI ₹8,103/m*",₹4.59 lakh
175,Maruti Ertiga,Maruti,2021,"89,102 km",Petrol,Manual,"EMI ₹11,951/m*",₹6.77 lakh
176,Maruti Baleno,Maruti,2017,"76,921 km",Petrol,Manual,"EMI ₹7,163/m*",₹3.66 lakh
177,Ford Ecosport,Ford,2019,"33,076 km",Petrol,Manual,"EMI ₹9,056/m*",₹5.13 lakh
178,Honda City,Honda,2016,"86,668 km",Petrol,Manual,"EMI ₹8,595/m*",₹3.86 lakh
179,Honda Brio,Honda,2014,"70,678 km",Petrol,Manual,"EMI ₹6,677/m*",₹2.01 lakh
180,Renault Kwid,Renault,2024,"19,926 km",Petrol,Manual,"EMI ₹7,823/m*",₹4.43 lakh
181,Maruti Alto K10,Maruti,2019,"74,835 km",Petrol,Manual,"EMI ₹4,396/m*",₹2.49 lakh
182,Renault TRIBER,Renault,2022,"1,01,614 km",Petrol,Manual,"EMI ₹7,185/m*",₹3.23 lakh
183,Maruti JIMNY,Maruti,2025,"2,589 km",Petrol,Auto,"EMI ₹20,804/m*",₹12.15 lakh
184,Hyundai Creta,Hyundai,2018,"53,390 km",Petrol,Auto,"EMI ₹11,122/m*",₹6.30 lakh
185,KIA SELTOS,KIA,2019,"74,030 km",Diesel,Auto,"EMI ₹27,009/m*",₹8.25 lakh
186,Toyota Glanza,Toyota,2021,"39,544 km",Petrol,Manual,"EMI ₹8,279/m*",₹4.69 lakh
187,Toyota YARIS,Toyota,2018,"69,389 km",Petrol,Auto,"EMI ₹7,961/m*",₹4.51 lakh
188,Tata Tiago,Tata,2023,"34,833 km",Petrol,Manual,"EMI ₹7,512/m*",₹4.26 lakh
189,Renault Kiger,Renault,2021,"38,927 km",Petrol,Manual,"EMI ₹6,355/m*",₹3.60 lakh
190,Hyundai Elite i20,Hyundai,2015,"51,764 km",Petrol,Manual,"EMI ₹7,005/m*",₹2.66 lakh
191,Renault TRIBER,Renault,2019,"61,337 km",CNG,Manual,"EMI ₹6,862/m*",₹3.51 lakh
192,Honda BR-V,Honda,2016,"53,594 km",Petrol,Manual,"EMI ₹10,526/m*",₹4.73 lakh
193,Ford Ecosport,Ford,2017,"1,49,754 km",Diesel,Manual,"EMI ₹37,640/m*",₹4.24 lakh
194,Tata ALTROZ,Tata,2022,"58,361 km",Petrol,Manual,"EMI ₹7,714/m*",₹4.37 lakh
195,Maruti Ertiga,Maruti,2017,"78,498 km",CNG,Manual,"EMI ₹12,553/m*",₹4.77 lakh
196,Maruti Celerio X,Maruti,2019,"30,013 km",Petrol,Manual,"EMI ₹5,238/m*",₹2.97 lakh
197,Hyundai Grand i10,Hyundai,2016,"26,981 km",Petrol,Manual,"EMI ₹5,405/m*",₹2.43 lakh
198,Skoda Octavia,Skoda,2019,"86,569 km",Petrol,Auto,"EMI ₹19,297/m*",₹11.27 lakh
199,Maruti Baleno,Maruti,2018,"91,650 km",Petrol,Auto,"EMI ₹7,638/m*",₹4.33 lakh
200,Hyundai Grand i10,Hyundai,2018,"36,128 km",Petrol,Manual,"EMI ₹5,830/m*",₹3.30 lakh
201,Honda City,Honda,2017,"28,344 km",Petrol,Auto,"EMI ₹9,110/m*",₹4.66 lakh
202,Maruti Dzire,Maruti,2019,"54,316 km",Petrol,Auto,"EMI ₹7,149/m*",₹4.05 lakh
203,Tata NEXON,Tata,2021,"86,573 km",Petrol,Auto,"EMI ₹8,756/m*",₹4.96 lakh
204,MG HECTOR,MG,2019,"65,518 km",Petrol,Auto,"EMI ₹14,794/m*",₹8.64 lakh
205,Hyundai Creta,Hyundai,2018,"55,657 km",Petrol,Auto,"EMI ₹11,122/m*",₹6.30 lakh
206,Hyundai EXTER,Hyundai,2023,"48,641 km",CNG,Manual,"EMI ₹10,503/m*",₹5.95 lakh
207,Tata NEXON,Tata,2023,"39,337 km",Petrol,Manual,"EMI ₹10,009/m*",₹5.67 lakh
208,Ford Ecosport,Ford,2020,"89,671 km",Petrol,Manual,"EMI ₹8,367/m*",₹4.74 lakh
209,Toyota Etios,Toyota,2015,"64,189 km",CNG,Manual,"EMI ₹11,957/m*",₹2.54 lakh
210,Ford Ecosport,Ford,2016,"60,315 km",Petrol,Auto,"EMI ₹7,318/m*",₹3.29 lakh
211,Renault Duster,Renault,2019,"75,991 km",Diesel,Manual,"EMI ₹13,286/m*",₹4.00 lakh
212,Ford Ecosport,Ford,2018,"38,205 km",Petrol,Manual,"EMI ₹7,344/m*",₹4.16 lakh
213,Tata NEXON,Tata,2023,"5,562 km",Petrol,Manual,"EMI ₹14,873/m*",₹8.69 lakh
214,Hyundai NEW I20 N LINE,Hyundai,2021,"65,947 km",Petrol,Manual,"EMI ₹10,609/m*",₹6.01 lakh
215,Skoda SLAVIA,Skoda,2022,"41,251 km",Petrol,Manual,"EMI ₹17,623/m*",₹10.29 lakh
216,Hyundai Elite i20,Hyundai,2015,"54,437 km",Petrol,Manual,"EMI ₹7,531/m*",₹2.86 lakh
217,Tata ALTROZ,Tata,2022,"33,014 km",Petrol,Manual,"EMI ₹8,085/m*",₹4.58 lakh
218,Renault Kiger,Renault,2022,"33,351 km",Petrol,Manual,"EMI ₹8,261/m*",₹4.68 lakh
219,Toyota Glanza,Toyota,2020,"57,041 km",Petrol,Manual,"EMI ₹7,347/m*",₹4.16 lakh
220,Maruti Alto K10,Maruti,2025,"6,308 km",Petrol,Manual,"EMI ₹6,214/m*",₹3.52 lakh
221,Nissan MAGNITE,Nissan,2022,"37,048 km",Petrol,Manual,"EMI ₹6,708/m*",₹3.80 lakh
222,Hyundai i10,Hyundai,2014,"42,584 km",Petrol,Manual,"EMI ₹6,649/m*",₹2.00 lakh
223,Nissan MAGNITE,Nissan,2021,"21,302 km",Petrol,Manual,"EMI ₹7,876/m*",₹4.46 lakh
224,Hyundai Creta,Hyundai,2020,"58,280 km",Petrol,Auto,"EMI ₹16,985/m*",₹9.92 lakh
225,Tata TIGOR,Tata,2023,"60,776 km",CNG,Manual,"EMI ₹7,714/m*",₹4.37 lakh
226,MG HECTOR,MG,2020,"21,627 km",Petrol,Auto,"EMI ₹15,144/m*",₹8.84 lakh
227,Hyundai Creta,Hyundai,2022,"79,869 km",Petrol,Manual,"EMI ₹16,626/m*",₹9.71 lakh
228,Hyundai GRAND I10 NIOS,Hyundai,2021,"43,900 km",Petrol,Manual,"EMI ₹7,326/m*",₹4.15 lakh
229,Ford Ecosport,Ford,2017,"73,655 km",Petrol,Manual,"EMI ₹7,273/m*",₹3.72 lakh
230,Nissan MAGNITE,Nissan,2023,"16,395 km",Petrol,Auto,"EMI ₹11,827/m*",₹6.70 lakh
231,Tata NEXON,Tata,2019,"59,707 km",CNG,Manual,"EMI ₹8,758/m*",₹4.48 lakh
232,Mahindra XUV300,Mahindra,2021,"31,263 km",Petrol,Manual,"EMI ₹10,239/m*",₹5.80 lakh
233,Hyundai Elite i20,Hyundai,2017,"90,588 km",Petrol,Manual,"EMI ₹6,921/m*",₹3.54 lakh
234,Hyundai Creta,Hyundai,2019,"69,387 km",Diesel,Manual,"EMI ₹17,066/m*",₹5.14 lakh
