,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
172,Maruti Wagon R 1.0,Maruti,2012,"50,826 km",Petrol,Manual,"EMI ₹13,949/m*",₹1.57 lakh
173,Maruti Wagon R 1.0,Maruti,2017,"87,640 km",Petrol,Manual,"EMI ₹5,005/m*",₹2.56 lakh
174,Maruti Swift,Maruti,2016,"1,15,962 km",Diesel,Manual,"EMI ₹8,190/m*",₹3.11 lakh
175,Maruti Swift Dzire,Maruti,2015,"88,830 km",Petrol,Manual,"EMI ₹7,479/m*",₹2.84 lakh
176,Hyundai New Elantra,Hyundai,2012,"1,44,467 km",Diesel,Manual,"EMI ₹7,479/m*",₹2.27 lakh
177,Hyundai i10,Hyundai,2011,"87,818 km",Petrol,Manual,"EMI ₹7,479/m*",₹1.01 lakh
178,Chevrolet Beat,Chevrolet,2012,"1,00,000 km",Diesel,Manual,"EMI ₹7,479/m*",₹0.44 lakh
179,Honda Amaze,Honda,2015,"1,02,753 km",Diesel,Manual,"EMI ₹6,909/m*",₹2.08 lakh
180,Maruti Wagon R 1.0,Maruti,2016,"1,02,308 km",Petrol,Manual,"EMI ₹5,339/m*",₹2.40 lakh
181,Mahindra XUV500,Mahindra,2015,"83,523 km",Diesel,Manual,"EMI ₹14,183/m*",₹4.27 lakh
182,Mahindra Scorpio,Mahindra,2011,"1,15,920 km",Diesel,Manual,"EMI ₹14,183/m*",₹2.34 lakh
183,Renault Duster,Renault,2015,"45,985 km",Diesel,Manual,"EMI ₹10,330/m*",₹3.11 lakh
184,Ford Ecosport,Ford,2017,"1,41,391 km",Diesel,Manual,"EMI ₹7,140/m*",₹3.21 lakh
185,Maruti S Cross,Maruti,2015,"1,05,456 km",Diesel,Manual,"EMI ₹9,566/m*",₹2.88 lakh
186,Honda Amaze,Honda,2020,"92,787 km",Diesel,Manual,"EMI ₹9,179/m*",₹5.20 lakh
187,KIA SELTOS,KIA,2025,"5,744 km",Petrol,Manual,"EMI ₹18,835/m*",₹11.00 lakh
188,Renault Duster,Renault,2015,"1,01,599 km",Diesel,Manual,"EMI ₹7,839/m*",₹2.36 lakh
189,Honda Jazz,Honda,2012,"2,04,296 km",Petrol,Manual,"EMI ₹13,683/m*",₹1.54 lakh
190,Tata NEXON,Tata,2024,"24,724 km",Petrol,Manual,"EMI ₹14,657/m*",₹8.56 lakh
191,Tata NEXON,Tata,2024,"39,056 km",Petrol,Manual,"EMI ₹15,410/m*",₹9.00 lakh
192,Skoda Fabia,Skoda,2012,"1,32,489 km",Diesel,Manual,"EMI ₹15,410/m*",₹0.68 lakh
193,Maruti Ciaz,Maruti,2020,"1,22,604 km",Petrol,Manual,"EMI ₹9,454/m*",₹4.25 lakh
194,Tata Tiago,Tata,2019,"82,198 km",Petrol,Manual,"EMI ₹6,161/m*",₹3.49 lakh
195,Maruti Swift,Maruti,2011,"75,236 km",Petrol,Manual,"EMI ₹6,161/m*",₹1.42 lakh
196,Maruti Baleno,Maruti,2017,"1,68,168 km",Petrol,Manual,"EMI ₹7,630/m*",₹3.43 lakh
197,Tata NEXON,Tata,2024,"12,741 km",Diesel,Manual,"EMI ₹16,112/m*",₹9.41 lakh
198,Maruti Wagon R 1.0,Maruti,2015,"20,085 km",Petrol,Manual,"EMI ₹6,267/m*",₹2.38 lakh
199,Maruti Swift Dzire,Maruti,2011,"48,835 km",Petrol,Manual,"EMI ₹6,267/m*",₹1.06 lakh
200,Hyundai Grand i10,Hyundai,2014,"16,196 km",Petrol,Manual,"EMI ₹9,068/m*",₹2.73 lakh
201,Maruti New Wagon-R,Maruti,2019,"65,493 km",Petrol,Manual,"EMI ₹6,337/m*",₹3.59 lakh
202,Maruti Baleno,Maruti,2019,"44,624 km",Petrol,Manual,"EMI ₹8,032/m*",₹4.55 lakh
203,Honda City,Honda,2015,"83,289 km",Diesel,Manual,"EMI ₹10,330/m*",₹3.11 lakh
204,Maruti Vitara Brezza,Maruti,2017,"1,15,024 km",Diesel,Manual,"EMI ₹10,677/m*",₹4.80 lakh
205,Mahindra Xylo,Mahindra,2012,"91,531 km",Diesel,Manual,"EMI ₹10,677/m*",₹0.87 lakh
206,Honda Amaze,Honda,2016,"1,17,507 km",Diesel,Manual,"EMI ₹6,952/m*",₹2.64 lakh
207,Mahindra XUV500,Mahindra,2017,"83,456 km",Diesel,Manual,"EMI ₹13,858/m*",₹6.23 lakh
208,Audi Q3,Audi,2013,"1,03,373 km",Diesel,Auto,"EMI ₹51,710/m*",₹5.82 lakh
209,Honda Amaze,Honda,2016,"76,093 km",Petrol,Manual,"EMI ₹5,984/m*",₹2.69 lakh
210,Mahindra XUV500,Mahindra,2016,"1,47,207 km",Diesel,Manual,"EMI ₹12,482/m*",₹4.74 lakh
211,Hyundai Grand i10,Hyundai,2017,"1,07,230 km",Petrol,Manual,"EMI ₹5,784/m*",₹2.60 lakh
212,Maruti Baleno,Maruti,2016,"86,455 km",Petrol,Manual,"EMI ₹7,786/m*",₹3.50 lakh
213,Maruti Ritz,Maruti,2013,"1,60,283 km",Diesel,Manual,"EMI ₹13,150/m*",₹1.48 lakh
214,Honda Amaze,Honda,2018,"77,520 km",Diesel,Manual,"EMI ₹8,055/m*",₹4.12 lakh
215,Tata Harrier,Tata,2022,"46,216 km",Diesel,Manual,"EMI ₹25,461/m*",₹14.87 lakh
216,Maruti Vitara Brezza,Maruti,2018,"1,34,647 km",Diesel,Manual,"EMI ₹8,898/m*",₹4.00 lakh
217,Honda Amaze,Honda,2017,"72,525 km",Petrol,Manual,"EMI ₹5,787/m*",₹2.96 lakh
218,Honda City,Honda,2014,"2,21,896 km",Diesel,Manual,"EMI ₹12,474/m*",₹2.65 lakh
219,Maruti Wagon R 1.0,Maruti,2015,"78,066 km",Petrol,Manual,"EMI ₹4,687/m*",₹1.78 lakh
220,Hyundai Verna,Hyundai,2014,"1,68,894 km",Diesel,Auto,"EMI ₹15,440/m*",₹3.28 lakh
221,Mahindra XUV500,Mahindra,2019,"1,52,283 km",Diesel,Manual,"EMI ₹14,481/m*",₹6.51 lakh
222,Toyota Etios Liva,Toyota,2012,"1,10,472 km",Diesel,Manual,"EMI ₹14,481/m*",₹1.60 lakh
223,Hyundai i10,Hyundai,2011,"59,749 km",Petrol,Manual,"EMI ₹14,481/m*",₹1.07 lakh
224,Tata Tiago,Tata,2022,"48,682 km",Petrol,Manual,"EMI ₹8,791/m*",₹4.98 lakh
225,Hyundai Elite i20,Hyundai,2019,"17,783 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
226,Mahindra XUV700,Mahindra,2025,268 km,Petrol,Manual,"EMI ₹24,417/m*",₹14.26 lakh
227,Ford Classic,Ford,2012,"2,07,867 km",Diesel,Manual,"EMI ₹24,417/m*",₹0.93 lakh
228,Renault Lodgy,Renault,2017,"75,122 km",Diesel,Manual,"EMI ₹7,786/m*",₹3.50 lakh
229,Maruti Alto K10,Maruti,2022,"27,105 km",Petrol,Manual,"EMI ₹5,755/m*",₹3.26 lakh
230,Hyundai Elite i20,Hyundai,2016,"2,01,721 km",Diesel,Manual,"EMI ₹9,375/m*",₹3.56 lakh
231,Renault Duster,Renault,2014,"1,14,624 km",Diesel,Manual,"EMI ₹9,791/m*",₹2.08 lakh
232,Hyundai Elite i20,Hyundai,2017,"59,420 km",Petrol,Manual,"EMI ₹7,820/m*",₹4.00 lakh
233,Maruti Alto,Maruti,2021,"45,344 km",Petrol,Manual,"EMI ₹5,119/m*",₹2.90 lakh
234,Tata NEXON,Tata,2020,"58,807 km",Petrol,Manual,"EMI ₹12,463/m*",₹7.06 lakh
235,Hyundai Grand i10,Hyundai,2015,"55,249 km",Petrol,Manual,"EMI ₹6,847/m*",₹2.60 lakh
236,Hyundai Eon,Hyundai,2011,"64,769 km",Petrol,Manual,"EMI ₹6,847/m*",₹1.06 lakh
237,Nissan Micra,Nissan,2012,"1,33,949 km",Diesel,Manual,"EMI ₹6,847/m*",₹1.07 lakh
238,Hyundai VENUE,Hyundai,2022,"44,589 km",Petrol,Manual,"EMI ₹11,527/m*",₹6.53 lakh
239,Chevrolet Enjoy,Chevrolet,2013,"1,13,248 km",Diesel,Manual,"EMI ₹10,928/m*",₹1.23 lakh
240,Volkswagen Vento,Volkswagen,2015,"1,24,935 km",Diesel,Auto,"EMI ₹10,130/m*",₹3.05 lakh
241,Hyundai EXTER,Hyundai,2024,"7,037 km",Petrol,Manual,"EMI ₹12,322/m*",₹6.98 lakh
