,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
322,Audi Q3,Audi,2013,"85,235 km",Diesel,Auto,"EMI ₹44,424/m*",₹5.00 lakh
323,Maruti Dzire,Maruti,2018,"39,218 km",Petrol,Manual,"EMI ₹9,497/m*",₹5.38 lakh
324,Honda Mobilio,Honda,2014,"1,03,327 km",Diesel,Manual,"EMI ₹13,228/m*",₹2.81 lakh
325,Hyundai VENUE,Hyundai,2020,"1,50,542 km",Diesel,Manual,"EMI ₹13,658/m*",₹6.14 lakh
326,Maruti S PRESSO,Maruti,2020,"38,259 km",Petrol,Manual,"EMI ₹6,832/m*",₹3.87 lakh
327,Maruti Vitara Brezza,Maruti,2020,"1,43,171 km",Petrol,Manual,"EMI ₹14,437/m*",₹6.49 lakh
328,Tata NEXON,Tata,2023,"34,285 km",Diesel,Auto,"EMI ₹18,407/m*",₹10.75 lakh
329,Hyundai Grand i10,Hyundai,2017,"1,23,201 km",Petrol,Manual,"EMI ₹6,562/m*",₹2.95 lakh
330,Honda City,Honda,2014,"1,25,025 km",Petrol,Manual,"EMI ₹11,326/m*",₹3.41 lakh
331,Renault Duster,Renault,2016,"89,697 km",Diesel,Manual,"EMI ₹8,005/m*",₹3.04 lakh
332,Maruti Dzire,Maruti,2017,"1,63,848 km",Diesel,Manual,"EMI ₹9,343/m*",₹4.20 lakh
333,Maruti Swift,Maruti,2020,"1,11,026 km",Petrol,Manual,"EMI ₹10,477/m*",₹4.71 lakh
334,Hyundai Creta,Hyundai,2022,"11,371 km",Petrol,Manual,"EMI ₹20,906/m*",₹12.21 lakh
335,Tata ALTROZ,Tata,2023,"35,615 km",Petrol,Manual,"EMI ₹9,709/m*",₹5.50 lakh
336,Volvo S60,Volvo,2015,"82,346 km",Diesel,Auto,"EMI ₹21,888/m*",₹6.59 lakh
337,Hyundai Creta,Hyundai,2021,"20,235 km",Diesel,Auto,"EMI ₹23,920/m*",₹13.97 lakh
338,Maruti Ciaz,Maruti,2018,"71,078 km",Petrol,Auto,"EMI ₹9,780/m*",₹5.54 lakh
339,Jeep Compass,Jeep,2018,"1,68,320 km",Diesel,Manual,"EMI ₹15,393/m*",₹6.92 lakh
340,Tata PUNCH,Tata,2024,"13,952 km",Petrol,Manual,"EMI ₹11,898/m*",₹6.74 lakh
341,Maruti FRONX,Maruti,2023,"50,459 km",Petrol,Manual,"EMI ₹12,639/m*",₹7.16 lakh
342,Honda WR-V,Honda,2018,"1,38,944 km",Diesel,Manual,"EMI ₹10,677/m*",₹4.80 lakh
343,Tata PUNCH,Tata,2025,"4,945 km",Petrol,Manual,"EMI ₹11,298/m*",₹6.40 lakh
344,Jeep Compass,Jeep,2020,"75,665 km",Petrol,Auto,"EMI ₹20,633/m*",₹12.05 lakh
345,Maruti Dzire,Maruti,2017,"80,671 km",Diesel,Manual,"EMI ₹10,121/m*",₹4.55 lakh
346,Honda WR-V,Honda,2021,"81,968 km",Petrol,Manual,"EMI ₹11,333/m*",₹6.42 lakh
347,KIA CARENS,KIA,2023,"36,987 km",Diesel,Manual,"EMI ₹19,023/m*",₹11.11 lakh
348,Tata Safari,Tata,2022,"76,084 km",Diesel,Manual,"EMI ₹27,738/m*",₹16.20 lakh
349,Mahindra XUV700,Mahindra,2024,"47,443 km",Diesel,Manual,"EMI ₹35,152/m*",₹20.53 lakh
350,Hyundai AURA,Hyundai,2023,"46,500 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
351,Mahindra TUV300,Mahindra,2015,"1,55,932 km",Diesel,Manual,"EMI ₹11,824/m*",₹3.56 lakh
352,Hyundai AURA,Hyundai,2022,"69,893 km",Petrol,Manual,"EMI ₹10,256/m*",₹5.81 lakh
